employee_id,age,tenure_years,job_role,performance_score,training_hours,satisfaction_level,salary,work_life_balance,absenteeism_days,manager_rating,overtime_hours,promotion_last_2y,attrition
416,49,15,Commercial,1.537283750846798,2.5717237838956635,,1828.0,2.866170142244966,2,3.3475093099330846,37,1,0
417,60,12,Actuaire,3.5838630312124238,,0.37536440358240764,1907.0,2.498371443628097,1,2.4802280492464,37,0,0
418,26,8,Conseiller Client,4.447131633666217,19.62806205986582,0.6639108013446723,4658.0,3.1376246052072956,31,4.38313513986212,20,0,0
419,33,17,Conseiller Client,4.140263154776244,16.687141640489237,0.33963544955578046,7878.0,4.923627220422718,10,2.896491351570274,-2,0,0
420,42,9,Commercial,1.6991324090987867,28.964085022070677,0.6592766040233509,1838.0,2.676077526071449,31,4.774182223503769,37,0,0
421,59,18,Conseiller Client,3.57988373724496,28.055801919024802,0.5022634862074075,6848.0,3.2917110090941066,37,,22,0,0
422,49,19,Back Office,4.137685079938845,33.93798745935457,0.8813231067301288,2279.0,4.994746418409113,24,3.7428273399555536,45,0,1
423,52,11,Expert Sinistres,2.634552015409069,32.523837327126785,0.664743779115813,4929.0,2.4499844216274447,29,2.9403315194394715,24,0,0
424,45,13,Back Office,3.0811579445200397,36.40812789361381,0.8471565785988283,4555.0,4.814675348928969,8,2.672257583333236,68,0,0
425,38,5,Commercial,1.3936855593562636,24.98081599990946,0.44887065671496146,4795.0,3.005323006627107,15,3.632315340467547,47,0,0
426,29,16,Actuaire,3.2133889343813133,28.0346690081667,0.6112286680488335,2324.0,4.7818962258649265,38,2.7008265208104105,30,0,1
427,56,13,Expert Sinistres,2.149152216452226,30.115137019191913,0.4037825683767443,6622.0,3.750201124946319,32,1.0,48,1,0
428,54,18,Commercial,3.159708014329212,26.416566973910257,0.5172789514511164,3564.0,3.307108362582422,5,1.0,44,0,1
429,23,5,Back Office,1.7510376622488957,21.028056900829263,0.5475791554510742,6734.0,2.9343693181134136,37,4.272422160284049,42,0,0
430,50,15,Conseiller Client,3.4342865795820767,21.675574656602297,0.4548283558625721,5995.0,2.3759585601207895,18,4.230258457879696,39,0,1
431,25,9,Expert Sinistres,3.819610140341352,16.824416016700347,0.35689942823086096,5328.0,3.075791549964353,33,4.8873409462559465,65,1,0
432,51,3,Actuaire,2.373456110627866,29.216168299098296,0.3172965352694694,3775.0,3.8973614590200243,19,2.9824717517178225,20,0,0
433,55,3,Expert Sinistres,2.0904619348716524,24.059848259148445,0.1320503768585205,5974.0,2.9868885690033293,22,1.7073651980021087,29,0,0
434,27,11,Conseiller Client,1.275181565960015,18.36826249363235,0.38873070729930836,8184.0,2.683377194938142,3,2.5804161573489983,16,0,1
435,39,6,Commercial,2.7868691727398582,18.377551806754074,0.7254987793343689,7708.0,2.7492174658222273,11,3.0114245153613126,39,0,1
436,26,2,Actuaire,2.534724852574716,12.896012722172115,0.2803002935973434,7664.0,3.992476613583053,28,1.9929617757148907,69,0,0
437,44,8,Actuaire,1.7591844701215562,34.788413412371995,0.32637543074933895,3206.0,4.2251614550998555,33,4.6485747229738665,41,1,0
438,59,13,Back Office,3.3624150050497374,25.786176695317877,0.958179714246583,5545.0,2.3328494862316296,0,5.0,12,0,0
439,25,6,Analyste RH,2.6400236945082804,16.371999804267297,0.47270079003034915,4345.0,2.3314121425525105,0,3.4782807007301777,64,0,0
440,37,19,Expert Sinistres,2.139411233083814,33.08547749602018,0.6642092018329672,7988.0,3.379358919667112,26,2.989136253301804,54,0,0
441,60,15,Commercial,2.5563420754876423,19.39551190205627,0.7284634293000989,7880.0,4.527532064757255,16,1.7050330215255678,29,0,0
442,34,10,Expert Sinistres,3.8570436311436924,10.934993729877673,0.732505225956256,7355.0,4.14599030831256,33,4.546433896156051,8,0,0
443,27,18,Expert Sinistres,3.482349555004178,35.21222289219133,0.295537153878388,2841.0,1.7481477878200884,-1,3.0763068108490463,26,0,0
444,41,8,Conseiller Client,2.895979150801208,19.62903010433887,0.5537880640201019,3840.0,2.735924030008138,12,2.7108356015893875,55,0,1
445,42,2,Actuaire,3.495284014771882,20.911009097912107,0.27635454609632154,6352.0,2.069396445310488,-2,3.4811740886745377,39,0,0
446,48,0,Analyste RH,2.071270434890609,25.411800203491776,1.0,6597.0,2.732487478084742,27,2.4142884710108143,11,0,0
447,34,18,Back Office,3.0258960805816244,36.425892227901144,0.2810249471968799,4041.0,4.604409996035354,33,3.1468751731218187,9,0,0
448,60,19,Actuaire,3.1178578643891766,25.200372908663116,0.39043195622603594,2675.0,1.5773993512169828,3,1.55753314915434,67,0,0
449,42,14,Back Office,2.6241307932010187,13.008828738547697,0.39187982903169905,2676.0,1.3811347067198099,91,4.0870871892524345,30,0,0
450,33,2,Conseiller Client,3.348366668765934,30.438770041121803,0.30066790465542387,6181.0,2.1714458465663977,33,2.8955889588643267,47,0,0
451,60,5,Analyste RH,2.375653236284439,20.15010275738276,0.870518781951309,4706.0,3.287310602575993,-2,4.158800860634011,23,0,0
452,58,0,Analyste RH,3.4078565662208944,43.87923971529466,1.0,4942.0,3.620754820640757,37,2.7988638221583804,4,0,0
453,41,1,Expert Sinistres,3.4414870172250334,24.9888027800211,0.5048501761374765,7018.0,3.4374484348615333,35,2.8638002912160214,27,1,0
454,22,4,Commercial,1.0,2.649645021013338,0.3359153706311179,,4.175685403231016,3,1.7876825717080425,47,0,0
455,45,11,Back Office,3.952244562808094,28.57364972155674,0.15261490025479574,6628.0,1.2369144057660708,2,3.7597569730181433,22,0,0
456,44,1,Commercial,1.0,44.44597792260228,0.5511782562955797,3555.0,4.1883365383589375,26,2.1241600459769083,41,1,0
457,27,19,Analyste RH,2.5071607795551,40.759202885453895,0.5367269153677112,7759.0,2.6879046799537085,-3,2.5135776268007715,29,0,0
458,47,9,Analyste RH,3.820278427406204,43.309542887565655,0.46974077472797104,7914.0,3.7314943098048676,18,3.0010471860825367,22,0,0
459,55,5,Commercial,2.7461706197980473,14.802398146185364,0.6442750507952457,5013.0,1.6765745732367956,-1,3.1212241836893564,16,0,0
460,26,10,Expert Sinistres,1.8270512140243664,34.121523959767785,0.6790346285630973,3821.0,3.00495669700907,19,1.293903059782241,16,1,0
461,50,15,Commercial,2.1250103506266633,17.780054602632884,0.6646166515875801,3292.0,3.2362707705890137,12,2.7691941345119835,16,0,1
462,27,6,Conseiller Client,3.821524597056496,27.242893994169243,0.5367750256063025,2961.0,4.155751037498418,27,3.7952302186437135,49,0,0
463,51,0,Commercial,1.4627963755610893,12.270475712602675,0.3796756340851476,8194.0,1.4147453773922347,34,2.6216619654760973,22,0,0
464,38,1,Actuaire,3.903192880769614,18.555442351172836,0.7331666195613431,3000.0,3.0307525485349043,18,2.7752682457866786,51,0,0
465,22,17,Commercial,2.9559183207661683,18.23753302636385,0.602502751884306,4658.0,1.914764708857857,24,3.1624060508427267,20,1,0
466,60,2,Conseiller Client,2.0460837356460533,33.98555280142617,0.77767150496693,4866.0,3.505496044208275,22,2.874039567453001,21,0,0
467,28,12,Conseiller Client,2.533507942157847,33.007191216696555,0.7580151098944463,6146.0,3.7772165364561263,39,1.9694844976123955,64,0,0
468,45,7,Back Office,2.186220527118687,27.76819729330821,0.31564758619057687,7192.0,4.287170242508088,6,2.9636538763330953,61,1,0
469,29,15,Expert Sinistres,3.692980160686823,11.495785819446144,0.3131555585084793,5371.0,2.4649705456916253,7,3.9940731700058962,26,0,0
470,59,1,Conseiller Client,3.5859422478102707,21.883605660502802,0.4488918562518943,6651.0,3.9272264856887906,13,1.9488240527329095,17,0,0
471,51,17,Analyste RH,1.6246710928991626,17.53883517057274,0.38874691834186637,5426.0,4.360901587477053,28,2.625518110514182,49,0,0
472,54,13,Expert Sinistres,2.6771263051845327,33.69675756694491,0.7510503551952201,4595.0,1.3567530301445332,34,1.6183686760649227,3,0,0
473,39,8,Commercial,2.3094514701245785,36.78184852817185,0.6702619351975835,2809.0,3.6123449200984505,8,3.941381950490345,30,0,0
474,40,4,Conseiller Client,4.034807974767496,35.563855860308834,0.8198367987570622,3135.0,3.958511253780106,1,2.9076417931621212,41,0,0
475,47,19,Expert Sinistres,1.9199207054988632,17.447805805829795,0.6792973634821836,4567.0,2.7412736136125626,23,2.1498003663941367,46,0,0
476,53,6,Commercial,4.2833832837480115,0.0,0.6417299163746738,2094.0,1.7892264224748915,22,3.092265600143177,5,0,0
477,55,9,Actuaire,2.97336420838645,7.330381018699455,0.839945956068834,3824.0,3.9429557561096633,13,1.7963997851045472,-2,0,1
478,22,7,Conseiller Client,2.07045247489593,39.21626978082209,0.6939454679470096,4760.0,1.8004911724422432,4,1.9665044685395936,17,0,1
479,48,4,Expert Sinistres,2.458180652792578,20.98745060680176,0.6136201926875438,4824.0,2.8216485654890975,33,1.5398664701482194,6,0,1
480,26,8,Expert Sinistres,2.3587049273852396,17.492753817348877,0.8960906067861371,7014.0,2.959875942196671,33,1.9332207624426,34,0,0
481,33,3,Actuaire,1.9803052783875952,41.426602934362336,0.623036176630558,7993.0,3.7155380517039993,29,4.357337583999806,64,0,0
482,55,0,Analyste RH,3.0758614877843007,37.65159945488327,0.5391318790164157,6469.0,2.3733684404874675,21,2.266881668717404,18,0,0
483,32,5,Conseiller Client,2.0176675594465254,25.244487219197868,0.43243534824447005,2309.0,2.315416311172145,8,3.466225122651479,30,0,0
484,53,2,Conseiller Client,1.2557070330094489,22.065969089360262,0.7406050918090823,4415.0,3.098915478763111,14,2.1636985800440782,13,0,0
485,40,8,Commercial,2.6962588233214615,23.67898787186875,0.8474101083684937,6471.0,4.00639047761975,-1,3.7595337457632194,1,0,0
486,31,17,Commercial,1.5577150428656938,27.27162798387466,0.589882519713314,5606.0,5.0,7,1.9739179990686844,48,1,1
487,35,3,Conseiller Client,2.3982713055459834,41.00047281319608,0.8615831247559678,4729.0,1.4925188002212255,16,3.0392279277617567,16,0,0
488,43,0,Expert Sinistres,2.2727176891173153,29.224674242372267,0.2059969936056848,4591.0,3.315342017786578,15,3.0528513098689487,37,0,0
489,52,2,Actuaire,2.3030271423793485,32.26029033039141,0.588909325038417,4398.0,1.9134649737657081,0,5.0,47,0,0
490,46,10,Commercial,4.600770481272123,36.69270109070172,0.5919810175791127,5505.0,4.018811243206743,38,3.630425287980165,58,0,0
491,59,5,Commercial,3.0451292537356567,13.303239989755811,0.4546011255185306,2944.0,2.061455452690767,8,2.4070959856707264,11,0,0
492,56,9,Conseiller Client,3.1962968071962656,32.54861892474043,1.0,5112.0,2.3253517818176763,18,3.685048963650514,39,0,0
493,52,0,Analyste RH,1.5788813629261642,22.054312453383886,0.5867614734622477,3117.0,2.4107291409360037,17,5.0,63,0,0
494,46,6,Actuaire,2.476829493090462,0.0,0.5184538456791133,6158.0,2.923801061280196,17,1.370363909515705,32,0,0
495,33,8,Commercial,3.1722421039532094,3.7183045801418793,0.6051924226867009,7334.0,3.3231975968587073,33,2.1575179574312733,0,0,0
496,38,8,Conseiller Client,2.180376869669595,14.818823884813144,0.19943725229483406,5049.0,3.4837013936085137,29,2.763102440886706,16,0,0
497,26,11,Back Office,3.7264502748143884,30.312232285925816,0.4480264149310169,4280.0,2.994232453817217,34,2.582911772858049,55,1,0
498,36,15,Analyste RH,2.037842731279176,26.137995653402964,0.7966479938890808,7819.0,1.6701089775594187,13,2.6672433016701254,55,0,0
499,59,9,Expert Sinistres,2.7709070913078593,26.84366707175664,0.474210929013445,6022.0,3.7277861503101892,8,1.695767734406757,20,0,1
500,39,16,Analyste RH,2.531158688019553,44.50943482686692,0.43422496743994565,,2.947041336336972,15,4.403956053550012,12,0,0
501,26,10,Back Office,3.1314565275055326,12.309103851401877,0.86190512730288,1984.0,4.161734790014699,21,1.5773914015233808,19,0,0
502,48,5,Expert Sinistres,2.487607942515659,24.725666458162763,0.8680508801903657,1901.0,2.2922612205200634,11,2.799787190377501,15,0,1
503,60,4,Back Office,2.78328509834325,,0.7033980944322283,3217.0,1.3977252726490055,16,4.045830591760698,51,0,0
504,56,6,Expert Sinistres,2.8110959265776114,17.637268834616645,0.5089765331922665,3312.0,2.9659739973169246,3,2.9698151428541473,58,0,1
505,32,11,Expert Sinistres,2.412489794086959,25.28326745082941,0.5521057869767353,6416.0,4.295952688284265,22,2.020605833097231,1,0,0
506,40,4,Expert Sinistres,3.3880750947976903,9.000506659156551,0.43917000768500813,5003.0,3.160942136616051,27,1.6513243436260423,51,0,0
507,43,18,Commercial,3.1907106998699404,39.09906217275028,0.401045376194271,8199.0,2.8003302008271436,19,2.7700008039722177,52,0,0
508,31,9,Actuaire,2.929108843797466,18.183854474695664,0.3911167023383135,5259.0,2.129652982342567,34,2.242970434149534,42,0,0
509,32,17,Commercial,2.6556333332304334,45.314001647785034,0.47638911864295846,7579.0,4.757766466680822,39,3.205231091702978,60,0,0
510,31,13,Expert Sinistres,3.637235224415998,24.675256760825448,0.393055801863051,5335.0,1.9703974051152207,35,1.5985488522758204,0,0,0
511,61,6,Conseiller Client,2.811332604948655,35.280535653991834,0.28725897629137015,4092.0,2.27460574237176,0,3.8130357368876218,48,0,0
512,51,4,Analyste RH,2.7546421697392502,24.466971310088457,0.6438805339507812,,3.570034196084023,34,3.1155495231644648,7,0,0
513,55,14,Analyste RH,3.0837520239105007,24.692561677394703,0.6469191161786874,4676.0,1.1439793101132103,11,3.189836394352477,62,0,0
514,54,6,Back Office,4.357269346376681,19.159706667779922,0.9401585516856633,3557.0,4.274590665381339,16,4.441076778240017,33,1,0
515,60,4,Expert Sinistres,1.9277150335830369,26.191239293662775,0.4663323263290594,4828.0,3.6241931142173556,14,2.562204501628134,4,0,0
516,26,18,Back Office,3.6158855144442836,28.179986944140474,0.6592201179246541,6055.0,3.89923107181111,9,2.274183305266776,51,0,1
517,57,9,Back Office,1.4854630710095158,17.157414910848203,0.6625425158549603,4203.0,3.558117011949654,34,2.452236371653127,51,0,0
518,24,0,Actuaire,3.1738185265828993,23.749555841401158,0.5492324877748933,6305.0,2.83887648254363,24,2.807473430476742,31,0,1
519,41,9,Expert Sinistres,4.260066262086985,18.899011339428863,0.7488667177499352,8076.0,1.936851289844577,38,2.9090351052086714,20,0,0
520,45,9,Analyste RH,3.390934819573846,47.99664069614839,0.7550458373701429,4432.0,2.8599245587750395,38,2.169302263398227,-1,0,0
521,36,17,Commercial,3.1365000628318342,24.102692300883813,0.665482219039508,3689.0,2.024763688247365,15,1.0,63,1,0
522,27,14,Expert Sinistres,2.5516404249575393,40.4523215169656,0.5488720589904409,4373.0,3.4861553100763834,157,2.439070999120962,11,0,1
523,29,3,Conseiller Client,3.0248377603908434,23.043776691923117,0.528493978289093,7164.0,3.8067798305481015,18,3.35982566628689,58,1,0
524,54,3,Commercial,2.798349747677315,27.592876415349078,0.32644922024058814,2945.0,4.476808631198208,18,3.136258306253492,40,0,1
525,34,12,Expert Sinistres,2.3712187136549154,11.786359283547307,0.4388164442764616,8031.0,3.3717676405528634,28,4.199554469825827,47,0,1
526,34,0,Conseiller Client,2.768099507620104,20.529274081321354,0.4755984952196624,4449.0,3.924575356595186,26,4.955486543963788,47,0,0
527,58,6,Commercial,3.1587049285011517,27.10534670789247,0.3752056475141131,7186.0,2.702855262769858,36,3.7593337714584685,59,0,0
528,27,2,Analyste RH,2.386226345175488,40.860038309598664,0.6879847933375328,6835.0,2.521722861991805,30,4.382520642408226,0,0,0
529,58,0,Expert Sinistres,2.3549745434522524,27.219827776762713,0.839325573797402,6814.0,3.4736718908168016,23,3.76677429226312,69,0,0
530,58,18,Actuaire,1.9118052499262606,38.83720361192999,0.4183875135341699,,2.613527127283091,36,,1,0,0
531,45,1,Analyste RH,3.312580020871117,31.407291102029202,0.6566882871489275,2983.0,3.2691857888276576,1,4.850853634291267,69,0,1
532,28,0,Back Office,3.4362586095736485,41.27401339464686,0.3931777720940579,5599.0,1.938807810664579,29,3.9511651707789266,16,0,0
533,28,18,Analyste RH,3.185328355389214,24.409577826949445,0.5390155658121676,2433.0,2.118372317523699,13,3.7063801464245856,58,0,0
534,33,3,Conseiller Client,3.7721363941829327,48.90222710651804,0.4619340841644448,3715.0,3.6354093010182904,15,2.7947678280626325,4,0,0
535,45,16,Back Office,3.070294109664582,20.14603797085877,0.7203791297212883,2059.0,3.8866900754060962,30,2.95866271903609,31,1,0
536,28,0,Analyste RH,3.3136087498926052,17.33538165802331,0.4642423652315643,6166.0,2.0143438310333197,8,2.6621626686497377,37,0,1
537,40,3,Conseiller Client,3.2430699405100505,12.899471503109659,0.8023320827413294,5689.0,3.6706143105064206,34,3.621251610895056,66,0,0
538,26,2,Commercial,2.9267679844654335,48.3102467155807,0.5508558452675602,6536.0,2.467264326964725,18,2.2796519626406515,6,0,1
539,43,14,Actuaire,2.575342537496282,33.19447572617898,0.4700792580810338,2927.0,3.01650517620031,121,2.80889379022009,0,0,0
540,22,12,Commercial,4.771322092633529,21.658792666196916,0.34933894753096734,3926.0,4.416944415790647,11,1.0,44,0,0
541,50,9,Conseiller Client,2.638439216117193,37.49022696873495,0.65064090205907,6128.0,3.8074872340229486,15,4.723089894772509,1,0,0
542,24,4,Analyste RH,2.467297831103651,31.87692185117782,0.7790436804452361,7089.0,3.795871988022193,37,2.7795254174136814,53,0,0
543,29,1,Analyste RH,3.3472078587600858,44.6612747137559,0.6546642513073748,7468.0,4.908790358456967,1,3.455580437336577,0,0,0
544,28,11,Commercial,3.2014835322360042,9.521671672600887,1.0,2271.0,2.296120658950202,18,4.457786694711403,67,0,1
545,55,4,Back Office,1.876166761911738,22.346398916857453,0.8859574904940837,4376.0,2.0141250250074543,32,3.3002934374411796,36,1,1
546,24,11,Commercial,3.898142603650991,20.374786160571745,0.5384944470565969,1868.0,2.2778777297714092,17,4.444343702093431,66,1,0
547,39,13,Back Office,2.9246443397193334,5.263173235913985,0.5363945132385861,7038.0,2.745498946593385,21,1.758262187848633,7,0,0
548,45,16,Actuaire,2.1112551238274238,35.60327204779694,0.6939393438970707,2587.0,1.0,11,5.0,17,0,1
549,42,9,Commercial,3.9510272914830993,22.296034441966416,0.4323961639148629,7061.0,2.7925717633031897,2,4.087110198488766,30,0,1
550,49,0,Expert Sinistres,3.500540457276923,32.39631204986562,0.8332576613064974,2798.0,2.455429268105088,24,3.209202492486641,0,0,0
551,54,5,Actuaire,1.9883664064416686,48.59771934329612,0.6723201043687167,1898.0,3.783759767397799,36,4.425079332625446,5,0,0
552,37,17,Conseiller Client,4.42174627220618,21.467563081723917,0.6512917821717066,7425.0,3.35241937901004,19,1.831365114010628,21,0,1
553,55,10,Conseiller Client,3.5270378946929544,20.78847017342845,0.7373907335541633,4608.0,2.399303372230663,15,2.711385121230506,51,0,0
554,34,12,Conseiller Client,2.991843107499963,26.18664169723996,0.9445659766738118,4519.0,3.5899608453629037,2,4.44425039640238,49,0,0
555,61,9,Analyste RH,4.272175044497423,34.872473529834096,0.634191070437501,5939.0,3.7232630598237697,37,1.1329398191050353,4,0,0
556,42,3,Expert Sinistres,3.1274382270637124,19.332869746898503,0.5773919258257231,3559.0,2.2314542102085895,34,3.560457774958805,2,1,0
557,51,17,Back Office,2.9775335399167746,18.690384028678693,0.9017439246645157,6221.0,2.5069757446175815,35,3.5321761598451538,45,1,1
558,57,15,Analyste RH,2.471759907182409,35.57189270241366,0.793510083198227,4546.0,1.0,12,4.969225816822163,23,0,0
559,53,19,Expert Sinistres,3.465480351445663,28.786393238380356,0.5358040319232555,3545.0,1.9093400256307151,23,1.4170445802777636,55,0,0
560,56,17,Actuaire,3.381282373859184,4.552717369951793,0.601037289731804,4326.0,2.2575304395764215,15,4.609631057031633,19,0,1
561,43,5,Actuaire,3.011744111911769,12.746082005308919,0.6390761831877597,1839.0,3.0741661766060218,7,2.4405292568510975,24,0,1
562,23,5,Commercial,2.3680109169059174,40.012358638272104,0.6723625889209965,3729.0,2.054617320640185,5,2.552990540088145,13,0,1
563,41,4,Back Office,3.103943883332859,29.019282830788125,0.3286800298121772,5585.0,2.486548012950891,13,1.7779956130402068,17,1,1
564,29,18,Commercial,2.9441609713902896,17.37804068962751,0.2915030784396879,2682.0,1.774669318417401,20,1.9121479625330748,48,0,0
565,57,11,Commercial,1.9332205450126392,23.295903427650178,0.4225219955995092,2558.0,3.171113898531271,2,3.4035223474539222,31,0,1
566,31,9,Commercial,1.8225501189406514,25.132366728016702,0.4070523113977315,5997.0,3.4257145945849077,27,1.8876680852186445,45,1,1
567,31,19,Back Office,3.4521227030478157,32.35733360280164,0.47123519720549945,4540.0,3.4023653484198224,16,3.7402843336529155,3,0,0
568,31,12,Actuaire,1.0,,0.7269421284180009,2674.0,3.0123611319052594,34,2.3370339530302466,36,0,0
569,47,18,Commercial,3.164328421569008,16.59050861329542,0.5662141687350523,6586.0,1.4589270034986057,8,1.7869661941513524,31,0,0
570,44,19,Analyste RH,2.6175335537969406,27.72955754863389,0.6392789210020376,6762.0,2.3800463361071493,-1,2.4721908536401056,63,0,0
571,59,1,Back Office,4.046597285503928,24.001654195045496,0.35513931799154763,2022.0,2.5926933276815154,10,3.3367071917563056,28,0,0
572,38,7,Analyste RH,2.6052254326768995,30.7185918263671,0.507671559415811,3090.0,2.5967046870793746,38,2.7226467380689807,5,0,0
573,33,14,Back Office,3.5275873714015167,12.704926026404022,0.7174515323489681,4170.0,3.074981217989836,10,3.0342101183327985,48,0,0
574,23,16,Commercial,2.682468927009767,28.57128676271321,0.7189904916353603,6480.0,4.425541372371018,27,3.696207461836084,8,0,0
575,22,2,Back Office,3.0909985227889147,35.91583619377472,0.4550852343624184,2273.0,3.8120962126845996,33,4.082421451616948,63,0,0
576,36,6,Conseiller Client,3.589469224736041,29.868185471492836,0.6323324772759107,,2.0124822201513055,9,2.689904691410569,25,0,1
577,59,10,Conseiller Client,2.629955426940336,26.39111739761592,1.0,3844.0,3.6784028752966336,24,1.9557779844238414,54,1,0
578,42,15,Commercial,3.797243907598723,24.041163974340293,0.5964804141488723,2602.0,3.6403023676657362,5,3.076094478922516,45,0,0
579,57,2,Analyste RH,2.2050416983148136,16.65148847228498,0.46136261077151086,7325.0,2.1939325270484353,12,3.470649586104072,31,0,0
580,26,12,Actuaire,3.235674274046703,24.280014075602114,0.5652475221275679,2355.0,3.848865922635439,9,1.5392746940280495,40,0,1
581,25,5,Commercial,3.7381117782302824,37.597058528804055,0.6184354215053666,2629.0,2.8396233640547366,25,2.109391702992415,11,0,1
582,55,4,Commercial,3.528029993432268,23.809714933998748,0.5697663238618901,7877.0,1.5900465099855552,34,2.280813104037059,3,0,0
583,26,10,Conseiller Client,4.533155901388328,16.101960106515897,0.5937290598646996,5125.0,3.4552027246371417,7,2.7921778112796236,53,0,0
584,24,8,Actuaire,2.3892485461514714,20.077529112346138,0.31131064061263203,,3.216961823614524,9,2.2389660963732143,67,0,0
585,38,12,Commercial,1.8966805989211297,27.008502972759302,0.4074739049828097,6199.0,2.772322370814172,32,3.7070407250968995,60,0,0
586,58,6,Actuaire,2.2045319132039043,21.26486002819153,0.5701329525857005,5833.0,2.9625469150167003,16,1.3948667985415826,19,0,0
587,49,16,Commercial,3.5283540532387496,29.853032830631406,0.5669464059955126,5726.0,2.280914521111538,19,1.4202813028055754,23,0,0
588,25,1,Conseiller Client,3.398338347415503,30.228437607490303,0.48676214502799986,1948.0,3.6101305037971096,27,2.6661111884885376,23,0,0
589,55,17,Analyste RH,3.0818053277179325,33.88983180404648,0.5645972827847126,5331.0,2.956549365491074,2,2.824347195860143,48,0,0
590,55,0,Commercial,2.101634360714296,39.23559472265033,0.612202971082841,3583.0,3.166448843948228,34,1.5453561271418963,42,0,0
591,54,14,Expert Sinistres,3.613493834663249,34.958587243723606,0.7778826913049051,6969.0,3.3571419244288725,12,2.3932511573524353,55,0,0
592,58,6,Commercial,2.0202361778795677,15.657609358520402,0.5801576529547898,5034.0,1.845414385573675,25,2.5989561825809107,66,0,0
593,31,7,Actuaire,3.9271596659015198,15.964655534237277,0.6798206410596506,2592.0,2.105716978117948,15,2.6067020529778544,26,0,0
594,61,0,Expert Sinistres,5.0,24.242285235401756,0.4916799397132158,7471.0,1.0,29,3.1518814832892916,45,0,0
595,34,14,Conseiller Client,3.2931609172572402,20.488246427605855,0.7144191447196964,3619.0,3.564742258490407,23,2.338421115576438,34,0,0
596,54,3,Expert Sinistres,3.4664865085261947,13.616732730390574,0.6751460595224713,3537.0,1.7877899762532337,4,4.477836300008273,66,0,1
597,45,13,Actuaire,2.6057121848835525,20.583082058270058,0.7731634006359639,7792.0,3.132569709895652,5,3.4882046397335724,23,0,0
598,53,14,Back Office,1.5518293431305468,20.254870663809612,0.7426920924888976,6761.0,3.370988224939553,34,2.192886479358678,11,0,0
599,47,16,Analyste RH,2.517824509575822,18.28152260238794,0.7177471245762292,7300.0,3.60235283889252,19,3.094511493367573,25,0,0
600,47,14,Commercial,2.1256838071210007,21.842105138449945,0.5803165182684439,6038.0,1.7959830861639408,8,3.124015318605605,42,0,0
601,46,6,Analyste RH,1.8423963388679874,36.78450850318331,0.6489878454088936,7627.0,2.934838381859309,3,4.214721474497781,66,0,1
602,53,14,Conseiller Client,4.377887953596519,26.99238041249239,0.8127017856903053,2537.0,4.6702804207877495,2,2.399617571083649,57,0,1
603,51,16,Back Office,3.2182900144206186,49.718090760554695,0.46958508611944105,5639.0,4.714314679984316,36,3.7673386977205734,-1,0,0
604,27,6,Actuaire,3.303750064491187,26.705081860196493,0.47431844426062686,3677.0,3.9873230940269506,38,3.0418544757824777,34,0,1
605,55,2,Back Office,2.752782107843,22.09934226062748,0.6362862795900723,4349.0,3.3374931388188394,13,4.491566516448766,9,0,0
606,43,17,Back Office,2.861703134045251,25.04132882654866,0.6830559380530907,3322.0,1.9948936111546225,5,4.290891452639408,24,0,1
607,34,2,Actuaire,3.771640545791467,27.5649197844354,0.43517870014719906,3112.0,3.718621625391053,15,3.1969793045926003,65,0,1
608,42,11,Conseiller Client,2.9741303050438277,29.352539571710636,0.5850474873173384,4632.0,2.8419787712531592,2,2.7377173789839393,68,0,0
609,60,4,Actuaire,3.424555150419786,45.767113258590236,0.5812002451542431,7677.0,3.560528275272844,20,3.5066059096794557,9,0,0
610,56,2,Back Office,2.843196561723987,16.546795350224315,0.15694397687930584,5866.0,2.3671565451478833,23,2.819549972872834,8,0,0
611,55,15,Analyste RH,2.7262776874143624,33.59046058177736,0.5560812021482481,4035.0,2.827066887160071,39,4.6803071059783345,48,0,0
612,40,2,Analyste RH,1.8744686675185103,27.07750597614124,,4573.0,3.164147360076425,10,3.078470078177012,27,0,1
613,53,13,Conseiller Client,1.4178007501062975,9.289022574293824,0.5679414114353961,5190.0,3.2462780914938585,5,2.594357367487163,29,0,0
614,37,13,Actuaire,2.7907504791468787,32.70698782094763,0.8831828549154537,3365.0,3.4937227144602483,2,2.5403849139260744,60,0,0
615,49,1,Expert Sinistres,3.045197353594586,37.67623560803905,0.35684034029822487,5135.0,2.420805015475101,13,1.7869644148012926,64,0,1
616,47,3,Back Office,1.9710959706329672,16.428235962225703,0.4350754857590774,6253.0,1.6567155478897972,22,,62,0,0
617,31,15,Analyste RH,2.972420107972294,24.910661321080294,0.0775608403361332,3356.0,4.624785039899795,-1,2.1799887973604974,54,0,0
618,32,10,Expert Sinistres,3.043002050392402,7.7464573799229655,0.5038166667651718,5540.0,5.0,29,4.098148252187747,68,0,0
619,24,2,Actuaire,1.2751935951524966,12.411935403156635,0.5208712891747997,6333.0,3.4474207112023785,16,1.7070649459984268,49,1,1
620,27,19,Analyste RH,2.267900272416399,35.480295776172525,0.49800456473314875,5123.0,1.6760079052698895,31,3.1272414489732503,61,1,0
621,39,5,Analyste RH,3.3258111149883747,20.335834939925654,0.821535467896752,3668.0,2.226804883157123,16,4.150223758497454,36,0,0
622,41,0,Commercial,3.309646983516595,13.911970250619607,0.7721235044673926,,3.509117569050969,3,1.0,1,0,0
